--- DATEN DER WETTERSTATION ---
ID ;101 
Kuerzel der Wetterdienstes ;rzk 
ID innerhalb des Wetterdienstes ;7 
Staat ;DE 
Bundesland ; 
Gemeinde ; 
PLZ ;23847 
Ort ;Kastorf- 
Schreibweise ; 
Geografische Länge (Grad dezimal) ;10.5701 
Geografische Breite (Grad dezimal) ;53.7488 
Höhe über dem Meer (Meter) ;0 
Bemerkung ; 
Letzte Datensatzänderung (YYYYMMDDhhmmss) ;2019-05-09 11:02:19 
-------------------------------
 
id;tag;zeit;zr;typ;l_temp_30;l_temp_200;taupunkt;l_feucht_30;l_feucht_200;b_temp_5;b_temp_20;ns;benetzung;verdunstung
6225094;2021-01-14;8;s;m;-0.1;0.4;;100;90;1.5;2.1;0;6;
6225095;2021-01-14;9;s;m;-0.2;0.4;;100;87;1.5;2;0;6;
6225096;2021-01-14;10;s;m;-0.3;0.4;;100;86;1.6;2.1;0;6;
6225097;2021-01-14;11;s;m;-0.6;0.1;;100;86;1.5;2.1;0;6;
6225098;2021-01-14;12;s;m;-0.2;0.3;;100;87;1.6;2.1;0;6;
6225230;2021-01-14;13;s;m;0;0.6;;100;85;1.5;2.1;0;6;
6225231;2021-01-14;14;s;m;0.1;0.6;;100;85;1.6;2.2;0;6;
6225232;2021-01-14;15;s;m;0.4;0.6;;100;88;1.6;2.1;0;6;
6225233;2021-01-14;16;s;m;0.6;0.8;;100;86;1.7;2.2;0;6;
6225234;2021-01-14;17;s;m;0.7;0.9;;100;82;1.7;2.2;0;6;
6225235;2021-01-14;18;s;m;0.4;0.9;;100;83;1.8;2.3;0;6;
6225236;2021-01-14;19;s;m;0.2;0.7;;100;86;1.8;2.2;0;6;
6225237;2021-01-14;20;s;m;0.1;0.6;;100;88;1.8;2.3;0;6;
6225238;2021-01-14;21;s;m;0.1;0.6;;100;85;1.8;2.3;0;6;
6225239;2021-01-14;22;s;m;0;0.4;;100;85;1.7;2.2;0;6;
6225240;2021-01-14;23;s;m;-0.5;0;;100;88;1.8;2.3;0;6;
6225241;2021-01-15;0;s;m;-0.3;0.1;;100;88;1.7;2.2;0;6;
6225242;2021-01-15;1;s;m;-0.3;0.2;;100;84;1.7;2.3;0;6;
6225243;2021-01-15;2;s;m;-0.5;0;;100;86;1.6;2.2;0;6;
6225244;2021-01-15;3;s;m;-0.4;0;;100;84;1.7;2.2;0;6;
6225245;2021-01-15;4;s;m;-0.5;-0.1;;100;85;1.6;2.1;0;6;
6225246;2021-01-15;5;s;m;-0.6;-0.1;;100;85;1.7;2.2;0;6;
6225247;2021-01-15;6;s;m;-0.5;-0.2;;100;89;1.6;2.1;0;6;
6225248;2021-01-15;7;s;m;-0.5;-0.3;;100;92;1.6;2.2;0;6;
6225249;2021-01-15;8;s;m;-0.7;-0.3;;100;87;1.5;2.1;0;6;
6225250;2021-01-15;9;s;m;-0.7;-0.3;;100;77;1.6;2.1;0;6;
6225251;2021-01-15;10;s;m;-0.9;-0.6;;100;82;1.5;2;0;6;
6225252;2021-01-15;11;s;m;-1;-0.8;;100;84;1.4;2;0;6;
6225587;2021-01-15;12;s;m;-1.1;-0.9;;100;85;1.3;2;0;6;
6225588;2021-01-15;13;s;m;-1;-1;;100;85;1.4;2;0;6;
6225589;2021-01-15;14;s;m;-1.2;-1.3;;100;82;1.3;1.9;0;6;
6225590;2021-01-15;15;s;m;-1;-1.1;;100;79;1.3;1.9;0;6;
6225591;2021-01-15;16;s;m;-0.9;-1.4;;100;74;1.3;1.9;0;6;
6225592;2021-01-15;17;s;m;-1.5;-1.9;;100;70;1.3;1.9;0;6;
6225593;2021-01-15;18;s;m;-1.9;-2.1;;100;69;1.3;1.8;0;6;
6225594;2021-01-15;19;s;m;-2;-2;;100;70;1.2;1.8;0;6;
6225595;2021-01-15;20;s;m;-2;-1.7;;100;68;1.2;1.8;0;6;
6225596;2021-01-15;21;s;m;-1.8;-1.5;;100;71;1.1;1.8;0;6;
6225597;2021-01-15;22;s;m;-1.9;-1.8;;100;74;1.2;1.8;0;6;
6225598;2021-01-15;23;s;m;-2;-1.8;;100;74;1.1;1.7;0;6;
6225599;2021-01-16;0;s;m;-1.9;-1.7;;100;76;1.1;1.7;0;6;
6225600;2021-01-16;1;s;m;-1.9;-1.7;;100;75;1;1.6;0;6;
6225601;2021-01-16;2;s;m;-2;-1.8;;100;74;1;1.7;0;6;
6225602;2021-01-16;3;s;m;-2.1;-1.9;;100;75;0.9;1.6;0;6;
6225603;2021-01-16;4;s;m;-2.2;-2.1;;100;74;0.9;1.6;0;6;
6225604;2021-01-16;5;s;m;-2.3;-2.2;;100;74;0.8;1.5;0;6;
6225605;2021-01-16;6;s;m;-2.3;-2.2;;100;76;0.9;1.5;0;6;
6225606;2021-01-16;7;s;m;-2.2;-2.1;;100;77;0.8;1.4;0;6;
6225607;2021-01-16;8;s;m;-2.2;-2.1;;100;76;0.8;1.5;0;6;
6225608;2021-01-16;9;s;m;-2.3;-2.2;;100;77;0.7;1.4;0;6;
6225609;2021-01-16;10;s;m;-2.3;-2.2;;100;78;0.7;1.4;0;6;
6225610;2021-01-16;11;s;m;-2.5;-2.3;;100;78;0.6;1.3;0;6;
6225611;2021-01-16;12;s;m;-2.2;-2.2;;100;78;0.7;1.3;0;6;
6225612;2021-01-16;13;s;m;-1.5;-2;;100;78;0.6;1.3;0;6;
6225613;2021-01-16;14;s;m;-0.9;-1.7;;100;75;0.7;1.3;0;6;
6225614;2021-01-16;15;s;m;-0.5;-0.5;;100;69;0.7;1.3;0;6;
6225615;2021-01-16;16;s;m;-0.8;-0.1;;100;68;0.7;1.3;0;6;
6225616;2021-01-16;17;s;m;-1.2;-0.3;;100;69;0.7;1.3;0;6;
6225617;2021-01-16;18;s;m;-1.7;-1;;100;72;0.6;1.3;0;6;
6225618;2021-01-16;19;s;m;-3.7;-2.2;;100;75;0.6;1.2;0;6;
6225619;2021-01-16;20;s;m;-4.8;-3;;100;80;0.5;1.2;0;6;
6225620;2021-01-16;21;s;m;-5.4;-3.5;;100;82;0.5;1.1;0;6;
6225621;2021-01-16;22;s;m;-4.9;-3.5;;100;84;0.4;1.1;0;6;
6225622;2021-01-16;23;s;m;-4.5;-3.5;;100;83;0.4;1.1;0;6;
6225623;2021-01-17;0;s;m;-4.6;-3.5;;100;84;0.3;1;0;6;
6225624;2021-01-17;1;s;m;-4.5;-3.4;;100;84;0.3;1;0;6;
6225625;2021-01-17;2;s;m;-4.4;-3.5;;100;84;0.3;0.9;0;6;
6225626;2021-01-17;3;s;m;-4.7;-4;;100;87;0.3;0.9;0;6;
6225627;2021-01-17;4;s;m;-5.1;-4.6;;100;90;0.2;0.9;0;6;
6225628;2021-01-17;5;s;m;-5.3;-4.7;;100;92;0.2;0.9;0;6;
6225629;2021-01-17;6;s;m;-5;-4.5;;100;92;0.1;0.8;0;6;
6225630;2021-01-17;7;s;m;-5.7;-5.2;;100;93;0.2;0.8;0;6;
6225631;2021-01-17;8;s;m;-5.7;-5.3;;100;94;0.1;0.8;0;6;
6225632;2021-01-17;9;s;m;-5.4;-5.1;;100;95;0.1;0.8;0;6;
6225633;2021-01-17;10;s;m;-5.2;-5;;100;95;0;0.7;0;6;
6225634;2021-01-17;11;s;m;-5.2;-5;;100;95;0.1;0.8;0;6;
6225635;2021-01-17;12;s;m;-4.3;-4.4;;100;95;0;0.7;0;6;
6225636;2021-01-17;13;s;m;-3.3;-3.6;;100;94;0;0.7;0;6;
6225637;2021-01-17;14;s;m;-2.8;-2.9;;100;91;0.1;0.8;0;6;
6225638;2021-01-17;15;s;m;-2.2;-2.2;;100;86;0.1;0.7;0;6;
6225639;2021-01-17;16;s;m;-1.2;-0.8;;100;77;0.1;0.8;0;6;
6225640;2021-01-17;17;s;m;-0.9;-0.4;;100;73;0.1;0.7;0;6;
6225641;2021-01-17;18;s;m;-1.8;-1.2;;100;75;0.1;0.8;0;6;
6225642;2021-01-17;19;s;m;-3.3;-2.2;;100;79;0;0.7;0;6;
6225643;2021-01-17;20;s;m;-4.1;-3;;100;81;0.1;0.7;0;6;
6225644;2021-01-17;21;s;m;-4;-3.1;;100;83;0;0.7;0;6;
6225645;2021-01-17;22;s;m;-3.5;-3.1;;100;84;0;0.7;0;6;
6225646;2021-01-17;23;s;m;-2.8;-2.7;;100;84;0;0.6;0;6;
6225647;2021-01-18;0;s;m;-2.5;-2.4;;100;84;0;0.7;0;6;
6225648;2021-01-18;1;s;m;-2.4;-2.4;;100;85;0;0.6;0;6;
6225649;2021-01-18;2;s;m;-2.4;-2.3;;100;86;0.1;0.7;0;6;
6225650;2021-01-18;3;s;m;-2.3;-2.3;;100;88;0;0.6;0;6;
6225651;2021-01-18;4;s;m;-2.3;-2.3;;100;89;0.1;0.7;0;6;
6225652;2021-01-18;5;s;m;-2.3;-2.3;;100;91;0;0.6;0;6;
6225653;2021-01-18;6;s;m;-2.3;-2.3;;100;94;0.1;0.7;0;6;
6225654;2021-01-18;7;s;m;-2.3;-2.3;;100;96;0;0.6;0;6;
6225655;2021-01-18;8;s;m;-2;-2;;100;97;0.1;0.7;0;6;
6225656;2021-01-18;9;s;m;-1.8;-1.7;;100;99;0;0.6;0;6;
6225657;2021-01-18;10;s;m;-0.9;-0.9;;100;100;0;0.6;0;6;
6225658;2021-01-18;11;s;m;-0.4;-0.2;;100;100;0.1;0.7;0;6;
6225659;2021-01-18;12;s;m;0;0.3;;100;100;0.1;0.7;0;6;
6225660;2021-01-18;13;s;m;0.8;0.8;;100;100;0.2;0.7;0;6;
6225661;2021-01-18;14;s;m;1.1;1.1;;100;100;0.1;0.7;0;6;
6225662;2021-01-18;15;s;m;1.6;1.6;;100;100;0.2;0.8;0;6;
6225663;2021-01-18;16;s;m;1.7;2;;100;100;0.1;0.7;0;6;
6225664;2021-01-18;17;s;m;2.3;2.7;;100;100;0.2;0.8;0;6;
6225665;2021-01-18;18;s;m;2.5;3.1;;100;100;0.3;0.8;0.8;6;
6225666;2021-01-18;19;s;m;2.4;3;;100;99;0.4;0.9;0.6;6;
6225667;2021-01-18;20;s;m;2.3;2.9;;100;99;0.5;0.9;0.6;6;
6225668;2021-01-18;21;s;m;2.5;3.2;;100;99;0.6;1;0.1;6;
6225669;2021-01-18;22;s;m;2.8;3.5;;100;97;0.8;1.1;0;6;
6225670;2021-01-18;23;s;m;2.8;3.6;;100;95;1;1.2;0;6;
6225671;2021-01-19;0;s;m;2.9;3.6;;100;95;1.1;1.4;0.1;6;
6225672;2021-01-19;1;s;m;2.9;3.7;;100;94;1.3;1.5;0;6;
6225673;2021-01-19;2;s;m;2.7;3.5;;100;93;1.4;1.6;0;6;
6225674;2021-01-19;3;s;m;2.6;3.5;;100;94;1.5;1.7;0;6;
6225675;2021-01-19;4;s;m;2.7;3.5;;100;93;1.5;1.7;0;6;
6225676;2021-01-19;5;s;m;2.7;3.4;;100;93;1.6;1.8;0;6;
6225677;2021-01-19;6;s;m;2.5;3.2;;100;93;1.6;1.8;0;6;
6225678;2021-01-19;7;s;m;1.9;2.8;;100;94;1.6;1.9;0;6;
6225679;2021-01-19;8;s;m;1.9;2.5;;100;96;1.7;2;0;6;
6225680;2021-01-19;9;s;m;2;2.4;;100;98;1.6;1.9;0.6;6;
6225681;2021-01-19;10;s;m;1.7;2.1;;100;98;1.7;2;2.6;6;
6225682;2021-01-19;11;s;m;0.6;0.9;;100;98;1.6;1.9;2.3;6;
6225683;2021-01-19;12;s;m;0;0.3;;100;99;1.5;1.9;1.7;6;
6225973;2021-01-19;13;s;m;-0.1;0;;100;100;1.4;1.8;0.8;6;
6225974;2021-01-19;14;s;m;0.5;0.6;;100;100;1.4;1.9;0.5;6;
6225975;2021-01-19;15;s;m;1.2;1;;100;100;1.4;1.8;0.2;6;
6225976;2021-01-19;16;s;m;1.9;1.8;;100;100;1.6;1.9;0;6;
6225977;2021-01-19;17;s;m;2.4;2.4;;100;100;1.7;2;0;6;
6225978;2021-01-19;18;s;m;2.7;2.9;;100;100;1.8;2.1;0.1;6;
6225979;2021-01-19;19;s;m;3;3.2;;100;100;1.9;2.1;0.1;6;
6225980;2021-01-19;20;s;m;3.4;3.7;;100;100;2;2.2;0.1;6;
6225981;2021-01-19;21;s;m;3.5;3.9;;100;100;2;2.2;0.1;6;
6225982;2021-01-19;22;s;m;4.9;5.5;;100;100;2.2;2.3;0.5;6;
6225983;2021-01-19;23;s;m;5.4;6;;100;100;2.3;2.4;0.4;6;
6225984;2021-01-20;0;s;m;5.7;6.2;;100;100;2.4;2.5;1;6;
6225985;2021-01-20;1;s;m;6.9;7.5;;100;100;2.6;2.7;0.1;6;
6225986;2021-01-20;2;s;m;7;7.8;;100;98;2.9;2.8;0;6;
6225987;2021-01-20;3;s;m;6.9;7.7;;100;95;3.1;3;0.1;6;
6225988;2021-01-20;4;s;m;6.6;7.3;;100;97;3.2;3.1;0;7;
6225989;2021-01-20;5;s;m;6.3;6.9;;100;97;3.3;3.2;0;7;
6225990;2021-01-20;6;s;m;5.6;6.2;;100;98;3.3;3.2;0.5;6;
6225991;2021-01-20;7;s;m;5.1;5.6;;100;97;3.4;3.3;0.9;6;
6225992;2021-01-20;8;s;m;4.7;5.2;;100;97;3.3;3.3;0.2;6;
6225993;2021-01-20;9;s;m;4.5;5.1;;100;97;3.4;3.4;0.1;6;
6225994;2021-01-20;10;s;m;4.4;4.9;;100;96;3.3;3.4;0.1;6;
6225995;2021-01-20;11;s;m;4.3;4.9;;100;96;3.4;3.5;0;6;
6225996;2021-01-20;12;s;m;4.6;5.2;;100;94;3.3;3.4;0;7;
6225997;2021-01-20;13;s;m;5.3;6.1;;100;89;3.5;3.5;0;7;
6226110;2021-01-20;14;s;m;6.7;7.5;;100;78;3.6;3.6;0;7;
6226111;2021-01-20;15;s;m;7.2;7.9;;100;76;3.8;3.7;0;6;
6226112;2021-01-20;16;s;m;7.8;8.4;;100;74;3.9;3.8;0;7;
6226113;2021-01-20;17;s;m;8.3;8.8;;100;75;4;3.9;0;7;
6226114;2021-01-20;18;s;m;8.1;8.9;;100;73;4.1;4;0;7;
6226115;2021-01-20;19;s;m;7.2;7.9;;100;77;4.2;4.1;0;6;
6226116;2021-01-20;20;s;m;6.4;7.4;;100;74;4.1;4;0;7;
6226117;2021-01-20;21;s;m;6.5;7.4;;100;70;4.1;4.1;0;7;
6226118;2021-01-20;22;s;m;6.4;7.3;;100;67;4;4.1;0;6;
6226119;2021-01-20;23;s;m;6.7;7.5;;100;63;4;4.1;0;6;
6226120;2021-01-21;0;s;m;6.3;7.1;;100;67;3.9;4;0;6;
6226121;2021-01-21;1;s;m;6;6.8;;100;70;3.9;4;0;6;
6226122;2021-01-21;2;s;m;5.2;6.2;;100;72;3.9;4.1;0;6;
6226123;2021-01-21;3;s;m;4.6;5.6;;100;75;3.8;4;0;6;
6226124;2021-01-21;4;s;m;5;5.9;;100;73;3.7;4;0;6;
6226125;2021-01-21;5;s;m;4.7;5.6;;100;75;3.6;3.9;0;6;
6226126;2021-01-21;6;s;m;5.4;6.4;;100;70;3.6;3.9;0;6;
6226127;2021-01-21;7;s;m;6.4;7.1;;100;67;3.6;3.8;0;6;
6226128;2021-01-21;8;s;m;6.5;7.4;;100;65;3.7;3.9;0;6;
6226129;2021-01-21;9;s;m;6.2;7.3;;100;64;3.6;3.8;0;5;
6226130;2021-01-21;10;s;m;6;7;;100;65;3.7;3.9;0;5;
6226131;2021-01-21;11;s;m;7.1;8.1;;96;59;3.6;3.8;0;5;
6226132;2021-01-21;12;s;m;7.4;8.2;;100;62;3.7;3.9;0;5;
6226275;2021-01-21;13;s;m;6.1;6.6;;100;66;3.8;3.9;0;5;
6226276;2021-01-21;14;s;m;6.5;6.7;;100;68;3.9;4;0;6;
6226277;2021-01-21;15;s;m;7.9;7.6;;93;62;4;4;0;6;
6226278;2021-01-21;16;s;m;7.8;7.8;;87;57;4.1;4.1;0;6;
6226279;2021-01-21;17;s;m;7;7.4;;86;55;4;4.2;0;5;
6226280;2021-01-21;18;s;m;6;6.7;;92;58;4;4.2;0;5;
6226281;2021-01-21;19;s;m;5.5;6.3;;98;61;3.9;4.1;0;5;
6226282;2021-01-21;20;s;m;5.1;5.9;;100;64;3.9;4.1;0;5;
6226283;2021-01-21;21;s;m;4.7;5.7;;100;64;3.8;4.1;0;5;
6226284;2021-01-21;22;s;m;4.9;5.8;;100;65;3.7;4;0;5;
6226285;2021-01-21;23;s;m;4.5;5.3;;100;67;3.6;4;0;5;
6226286;2021-01-22;0;s;m;3.9;4.8;;100;69;3.6;3.9;0;5;
6226287;2021-01-22;1;s;m;3.5;4.4;;100;71;3.5;3.9;0;5;
6226288;2021-01-22;2;s;m;4.1;4.8;;100;73;3.4;3.8;0;5;
6226289;2021-01-22;3;s;m;3.7;4.3;;100;87;3.5;3.8;0;5;
6226290;2021-01-22;4;s;m;3.8;4.2;;100;95;3.4;3.8;0;5;
6226291;2021-01-22;5;s;m;4.6;5;;100;97;3.5;3.8;0;5;
6226292;2021-01-22;6;s;m;5.7;6.6;;100;92;3.6;3.9;0;5;
6226293;2021-01-22;7;s;m;6.3;7.2;;100;89;3.8;3.9;0;5;
6226294;2021-01-22;8;s;m;6.9;7.9;;100;86;4;4;0;5;
6226295;2021-01-22;9;s;m;4.5;4.8;;100;88;4.1;4.1;0;5;
6226296;2021-01-22;10;s;m;2.1;2.4;;100;94;3.9;4.1;0;5;
6226297;2021-01-22;11;s;m;1.9;2.5;;100;93;3.8;4.1;0;6;
6226524;2021-01-22;12;s;m;2.4;3;;100;90;3.6;4;0;6;
6226525;2021-01-22;13;s;m;2.7;3.4;;100;85;3.6;4;0;6;
6226526;2021-01-22;14;s;m;3.4;3.9;;100;82;3.6;3.9;0;6;
6226527;2021-01-22;15;s;m;3.7;4.3;;100;76;3.6;4;0;6;
6226528;2021-01-22;16;s;m;4.3;4.9;;100;72;3.6;4;0;6;
6226529;2021-01-22;17;s;m;4.3;4.8;;100;69;3.6;4;0;6;
6226530;2021-01-22;18;s;m;4.1;4.7;;100;69;3.6;4;0;6;
6226531;2021-01-22;19;s;m;3;4;;100;72;3.6;3.9;0;6;
6226532;2021-01-22;20;s;m;2.1;3.4;;100;74;3.5;3.9;0;6;
6226533;2021-01-22;21;s;m;1.7;3;;100;74;3.3;3.8;0;6;
6226534;2021-01-22;22;s;m;1.8;2.9;;100;76;3.2;3.7;0;6;
6226535;2021-01-22;23;s;m;2.1;3;;100;77;3.2;3.6;0;6;
6226536;2021-01-23;0;s;m;1.8;2.7;;100;78;3.1;3.6;0;6;
6226537;2021-01-23;1;s;m;0.5;1.7;;100;83;3;3.5;0;6;
6226538;2021-01-23;2;s;m;0.1;1.2;;100;86;2.9;3.5;0;6;
6226539;2021-01-23;3;s;m;-0.7;0.5;;100;89;2.8;3.4;0;6;
6226540;2021-01-23;4;s;m;-1.1;0.1;;100;93;2.7;3.3;0;6;
6226541;2021-01-23;5;s;m;-1.6;-0.2;;100;95;2.5;3.2;0;6;
6226542;2021-01-23;6;s;m;-1.6;-0.2;;100;96;2.4;3.1;0;6;
6226543;2021-01-23;7;s;m;-1.1;-0.2;;100;97;2.3;3;0;6;
6226544;2021-01-23;8;s;m;-1;-0.4;;100;98;2.3;3;0;6;
6226545;2021-01-23;9;s;m;-1.2;-0.4;;100;98;2.2;2.9;0;6;
6226546;2021-01-23;10;s;m;-0.9;-0.3;;100;99;2.2;2.9;0;6;
6226547;2021-01-23;11;s;m;-0.7;-0.2;;100;99;2.1;2.8;0;6;
6226548;2021-01-23;12;s;m;-0.4;-0.2;;100;99;2.1;2.8;0;6;
6226697;2021-01-23;13;s;m;0.1;0.2;;100;100;2.1;2.7;0;6;
6226698;2021-01-23;14;s;m;1.4;1;;100;99;2.2;2.7;0;6;
6226699;2021-01-23;15;s;m;2.6;2.1;;100;95;2.3;2.8;0;6;
6226700;2021-01-23;16;s;m;3.8;3.5;;100;84;2.5;2.8;0;6;
6226701;2021-01-23;17;s;m;3.7;3.8;;100;77;2.6;2.9;0;6;
6226702;2021-01-23;18;s;m;3.2;3.5;;100;79;2.7;3;0;6;
6226703;2021-01-23;19;s;m;1.3;2.4;;100;84;2.7;3.1;0;6;
6226704;2021-01-23;20;s;m;1.8;2.5;;100;85;2.7;3.1;0;6;
6226705;2021-01-23;21;s;m;1.5;2.2;;100;86;2.7;3.1;0;6;
6226706;2021-01-23;22;s;m;1.2;2;;100;88;2.6;3.1;0;6;
6226707;2021-01-23;23;s;m;1;1.8;;100;88;2.6;3.1;0;6;
6226708;2021-01-24;0;s;m;0;1.1;;100;87;2.5;3;0;6;
6226709;2021-01-24;1;s;m;0.9;1.6;;100;88;2.5;3;0;6;
6226710;2021-01-24;2;s;m;0.6;1.1;;100;91;2.4;2.9;0;6;
6226711;2021-01-24;3;s;m;-0.1;0.6;;100;92;2.4;2.9;0;6;
6226712;2021-01-24;4;s;m;-1.7;0;;100;94;2.3;2.8;0;6;
6226713;2021-01-24;5;s;m;-1.6;-0.2;;100;95;2.1;2.8;0;6;
6226714;2021-01-24;6;s;m;-1.6;-0.5;;100;96;2;2.7;0;6;
6226715;2021-01-24;7;s;m;-2.4;-1.1;;100;97;1.9;2.6;0;6;
6226716;2021-01-24;8;s;m;-1.8;-0.9;;100;97;1.8;2.5;0;6;
6226717;2021-01-24;9;s;m;-2.8;-1.3;;100;98;1.8;2.5;0;6;
6226718;2021-01-24;10;s;m;-2.3;-1.4;;100;99;1.7;2.4;0;6;
6226719;2021-01-24;11;s;m;-1.5;-1.2;;100;99;1.7;2.3;0;6;
6226720;2021-01-24;12;s;m;-0.6;-0.4;;100;100;1.7;2.4;0;6;
6226857;2021-01-24;13;s;m;0.1;0.3;;100;100;1.7;2.3;0;6;
6226858;2021-01-24;14;s;m;0.9;1;;100;99;1.8;2.4;0;6;
6226859;2021-01-24;15;s;m;1.4;1.1;;100;98;1.9;2.4;0;6;
6226860;2021-01-24;16;s;m;1.7;1.1;;100;98;2;2.5;0;6;
6226861;2021-01-24;17;s;m;1.6;1;;100;98;2.1;2.5;0;6;
6226862;2021-01-24;18;s;m;1;0.8;;100;99;2.2;2.6;0;6;
6226863;2021-01-24;19;s;m;0.4;0.4;;100;99;2.2;2.6;0;6;
6226864;2021-01-24;20;s;m;0.1;0.2;;100;100;2.2;2.7;0;6;
6226865;2021-01-24;21;s;m;0;0.1;;100;100;2.1;2.6;0;6;
6226866;2021-01-24;22;s;m;-0.5;-0.1;;100;100;2.1;2.6;0;5;
6226867;2021-01-24;23;s;m;-0.7;-0.2;;100;100;2;2.5;0;6;
6226868;2021-01-25;0;s;m;-0.5;-0.2;;100;100;2;2.6;0;6;
6226869;2021-01-25;1;s;m;-0.4;0;;100;100;1.9;2.5;0;6;
6226870;2021-01-25;2;s;m;-0.1;0.3;;100;100;2;2.5;0;6;
6226871;2021-01-25;3;s;m;0.1;0.4;;100;100;1.9;2.5;0;6;
6226872;2021-01-25;4;s;m;0;0.2;;100;100;2;2.5;0;6;
6226873;2021-01-25;5;s;m;0;0.2;;100;100;1.9;2.4;0;6;
6226874;2021-01-25;6;s;m;0.1;0.3;;100;100;2;2.5;0;6;
6226875;2021-01-25;7;s;m;0;0.1;;100;99;2;2.5;0;6;
6226876;2021-01-25;8;s;m;0.2;0.4;;100;99;1.9;2.4;0;6;
6226877;2021-01-25;9;s;m;0.2;0.3;;100;100;2;2.5;0;6;
6226878;2021-01-25;10;s;m;0.1;0.2;;100;100;1.9;2.4;0;6;
6226879;2021-01-25;11;s;m;0;0.1;;100;100;2;2.5;0;6;
6226880;2021-01-25;12;s;m;0;0.2;;100;99;1.9;2.4;0;6;
6226881;2021-01-25;13;s;m;0.7;0.4;;100;98;2;2.5;0;6;
6227018;2021-01-25;14;s;m;1;0.6;;100;97;2;2.4;0;6;
6227019;2021-01-25;15;s;m;1;0.5;;100;97;2.1;2.5;0;6;
6227020;2021-01-25;16;s;m;1.1;0.7;;100;97;2.1;2.5;0;6;
6227021;2021-01-25;17;s;m;1.1;0.9;;100;94;2.2;2.6;0;6;
6227022;2021-01-25;18;s;m;0.8;0.8;;100;93;2.2;2.6;0;6;
6227023;2021-01-25;19;s;m;0.2;0.6;;100;93;2.2;2.6;0;6;
6227024;2021-01-25;20;s;m;-0.1;0.4;;100;95;2.1;2.6;0;6;
6227025;2021-01-25;21;s;m;-0.5;0.1;;100;97;2;2.6;0;6;
6227026;2021-01-25;22;s;m;-0.6;0.1;;100;96;2;2.5;0;6;
6227027;2021-01-25;23;s;m;-1.2;-0.2;;100;95;1.9;2.4;0;6;
6227028;2021-01-26;0;s;m;-1.6;-0.4;;100;96;1.8;2.4;0;6;
6227029;2021-01-26;1;s;m;-2.6;-1.1;;100;97;1.7;2.3;0;6;
6227030;2021-01-26;2;s;m;-3.4;-1.5;;100;98;1.6;2.2;0;6;
6227031;2021-01-26;3;s;m;-3.6;-1.8;;100;98;1.4;2.1;0;5;
6227032;2021-01-26;4;s;m;-3.3;-1.9;;100;99;1.3;2;0.3;5;
6227033;2021-01-26;5;s;m;-4.3;-2.3;;100;99;1.2;2;0;5;
6227034;2021-01-26;6;s;m;-4.7;-2.3;;100;99;1.1;1.9;0;6;
6227035;2021-01-26;7;s;m;-5.1;-2.8;;100;100;1;1.8;0;5;
6227036;2021-01-26;8;s;m;-4.8;-2.6;;100;100;0.9;1.7;0;6;
6227037;2021-01-26;9;s;m;-4.8;-2.9;;100;100;0.9;1.6;0;5;
6227038;2021-01-26;10;s;m;-4.4;-2.4;;100;100;0.8;1.6;0;6;
6227039;2021-01-26;11;s;m;-3.5;-2.4;;100;100;0.7;1.5;0;5;
6227040;2021-01-26;12;s;m;-1.6;-1;;100;100;0.8;1.5;0;6;
6227182;2021-01-26;13;s;m;-0.4;-0.2;;100;98;0.8;1.5;0;6;
6227183;2021-01-26;14;s;m;0.1;0.2;;100;97;0.9;1.6;0;6;
6227184;2021-01-26;15;s;m;1.2;1.3;;100;95;0.9;1.6;0;6;
6227185;2021-01-26;16;s;m;1.8;2.3;;100;89;1;1.6;0;6;
6227186;2021-01-26;17;s;m;1.8;2.7;;100;82;1.1;1.7;0.2;6;
6227187;2021-01-26;18;s;m;1.7;2.7;;100;76;1.3;1.7;0;6;
6227188;2021-01-26;19;s;m;0.6;2;;100;72;1.3;1.8;0;6;
6227189;2021-01-26;20;s;m;-0.3;0.6;;100;85;1.3;1.8;0;6;
6227190;2021-01-26;21;s;m;-0.1;0.6;;100;92;1.2;1.8;0;6;
6227191;2021-01-26;22;s;m;0.3;1;;100;92;1.3;1.8;0;6;
6227192;2021-01-26;23;s;m;0;0.7;;100;91;1.2;1.8;0;6;
6227193;2021-01-27;0;s;m;-1;0.1;;100;93;1.3;1.8;0;6;
6227194;2021-01-27;1;s;m;-2.1;-0.5;;100;95;1.2;1.7;0;6;
6227195;2021-01-27;2;s;m;-2.1;-0.4;;100;94;1.1;1.7;0;6;
6227196;2021-01-27;3;s;m;-1.6;-0.2;;100;95;1.1;1.7;0;6;
6227197;2021-01-27;4;s;m;-1;0;;100;95;1;1.6;0;6;
6227198;2021-01-27;5;s;m;-2.8;-1.1;;100;96;1;1.6;0;6;
6227199;2021-01-27;6;s;m;-2.4;-1;;100;98;0.9;1.6;0;6;
6227200;2021-01-27;7;s;m;-1;-0.3;;100;99;0.9;1.6;0;6;
6227201;2021-01-27;8;s;m;-1;-0.3;;100;100;0.9;1.5;0;6;
6227202;2021-01-27;9;s;m;-0.5;-0.1;;100;100;1;1.6;0;6;
6227203;2021-01-27;10;s;m;-0.2;0.1;;100;100;0.9;1.5;0;6;
6227204;2021-01-27;11;s;m;0;0.1;;100;100;1;1.6;0;6;
6227595;2021-01-27;12;s;m;0;0.2;;100;100;1;1.6;0;6;
